Simple,0/78
Proportion_ColdStart,0/78
Proportion_Increment,0/78
Proportion_MovingWindow,0/78
SZZ_U,0/78
SZZ_B,0/78
SZZ_RA,0/78
Proportion_ColdStart+,0/78
Proportion_Increment+,0/78
Proportion_MovingWindow+,0/78
SZZ_U+,0/78
SZZ_B+,0/78
SZZ_RA+,0/78
