Proportion_ColdStart,0/5565
Proportion_ColdStart+,0/5565
Proportion_Increment,0/5565
Proportion_Increment+,0/5565
Proportion_MovingWindow,0/5565
Proportion_MovingWindow+,0/5565
SZZ_B,0/5565
SZZ_B+,0/5565
SZZ_RA,23/5565
SZZ_RA+,23/5565
SZZ_U,316/5565
SZZ_U+,316/5565
Simple,0/5565
