Bug ID,Bug Fix Commit Hash,Date of Commit
OPENMEETINGS-1706,b630c8253d3fddc0e628b73358f0ee8bd542f63b,2017-09-19T23:39:27+07:00
OPENMEETINGS-1706,5ef585959b3394b379570a63e1883ffca696dd96,2017-09-19T20:28:40+07:00
OPENMEETINGS-1706,c253c573d34d2234f2ffc1c4d67526b3e984cca1,2017-09-19T17:06:51+07:00
OPENMEETINGS-1706,d7fe8012b17721b064fbc014b80928ea66d6f175,2017-09-19T16:27:51+07:00
OPENMEETINGS-1706,f7ba0e96ffbdbf35ada49da4b3d4985d76c88946,2017-09-19T15:04:13+07:00
OPENMEETINGS-1700,3e315721163a9f28567593a27debe5883eefd93e,2017-09-11T18:34:50+07:00
OPENMEETINGS-1943,5b2a8889c8687f98bd2e953e15a23a19d425d3e4,2018-10-01T16:06:07+07:00
OPENMEETINGS-1701,6fdcea2dba1b85fb782c82c4163636bd5b7e2d91,2017-09-12T21:01:08+07:00
OPENMEETINGS-1944,960d2fb2ef31d82b8556c0ec8c8ac2315cc6ba29,2018-10-03T18:11:07+07:00
OPENMEETINGS-1944,f36ae90fdc721ec7fc33710f4aab5ce9e361aa47,2018-10-02T17:10:54+07:00
OPENMEETINGS-1938,484ffbb9abf302c529611ae395589ebb1d51097e,2018-09-29T19:44:26+07:00
OPENMEETINGS-1930,bf4547fef400e354eab0a7b21f85f476d557d7b9,2018-09-17T23:35:32+07:00
OPENMEETINGS-1927,2a40233b0b79e1356ba58c6ca9a1ff7cfb15bfcf,2018-09-05T13:20:56+07:00
OPENMEETINGS-1925,97d664d197a0057d5c7c8883f7cad0ecb5c5dfe4,2018-09-03T21:11:37+07:00
OPENMEETINGS-1919,791af4ee0c9b7008f6ac6d80784994d115cf6452,2018-08-11T11:16:51+07:00
OPENMEETINGS-1919,13966ab4d49aab3e785089e8b3cabdc6d809c63d,2018-08-09T10:47:26+07:00
OPENMEETINGS-1919,0641d7a695c2d476c208e355903da783ec308d6b,2018-08-08T11:38:05+07:00
OPENMEETINGS-1912,4fb4fc9709fef90b679fda32abaa31051b071f1b,2018-07-27T14:56:51+07:00
OPENMEETINGS-1914,581f8ddfdbe22697e2b4dbbe930203a14a074cc5,2018-08-01T13:46:36+07:00
OPENMEETINGS-1911,1d5b11c1e96d6e20191a5226dac6ad53aea9cdc4,2018-07-27T11:10:17+07:00
OPENMEETINGS-1909,4d152beb54d1e0cf4fc226415bd1ed9016450276,2018-07-26T17:24:43+07:00
OPENMEETINGS-1905,ad0b633928b6eff402b608c8d755ec38cbd79081,2018-07-17T22:50:37+07:00
OPENMEETINGS-1906,84e497d45d63f630dd48a72c259c6ce6ac1648ed,2018-07-18T00:11:05+07:00
OPENMEETINGS-1908,81b633a1446d3c7c804374e60f3fb5707c3c6a5f,2018-08-07T13:08:15+07:00
OPENMEETINGS-1908,00d9b154b1957e61637048bd562ef0fbceaf5a57,2018-07-26T13:17:50+07:00
OPENMEETINGS-1900,b60ada388a5e39c79b596683eb17e4c3e3af2c5b,2018-07-16T16:54:43+07:00
OPENMEETINGS-1900,15ad811889afa69828c6d80020a34e9aab093a8a,2018-06-21T11:10:23+07:00
OPENMEETINGS-1900,3fd911be5352c432dc9964f61e727f5ce5b26240,2018-06-21T10:47:25+07:00
OPENMEETINGS-1900,a4c437507bd01084760a0d2c71ff12236e595a72,2018-06-21T10:19:59+07:00
OPENMEETINGS-1299,d448bf24087112a2a48a56f880aac57eaa36c339,2015-12-25T09:41:03+00:00
OPENMEETINGS-1299,ca31b611635dbde5ac83aa0b1ad0fdab2141a3d3,2015-12-15T09:49:06+00:00
