Bug ID,Bug Fix Commit Hash,Date of Commit
KARAF-5203,b2142603c5b6f8b8bc97b9c4d62d8396bd167b6a,2017-12-13T18:31:53+01:00
KARAF-134,3df541d6e4005fb52fd166cc338ab8896e9deb2d,2010-07-21T13:23:31+00:00
KARAF-132,e5e50310a976cf7a91cba80e656659cbeee39e2b,2014-05-14T12:26:01+02:00
KARAF-132,f72ac056040d74dcf2b55f03928557041b0e322c,2011-01-27T08:56:20+00:00
KARAF-132,0a99f6832685453fea2fdea3e62d38df01bb64bd,2010-12-29T16:17:42+00:00
KARAF-3021,8a3090b5cf2fa3a82b44e3f9681e8964504b146f,2014-06-04T16:39:56-02:30
KARAF-133,a8562f09711da32f0094d4edaf77377c16277118,2010-08-16T07:50:10+00:00
KARAF-138,7096994dd8c92cb414e77c8f4fc0bbf17f80f042,2010-08-16T08:21:11+00:00
KARAF-136,c8967860e06f1de50e022e79f95c8c9b76353f15,2010-07-22T09:14:23+00:00
KARAF-2171,7ddae2ad762f34a8b71f3c3531fdf060b6f0a34a,2013-02-10T07:55:19+00:00
KARAF-2171,037296392be728948e58cee52ed90a7b63c58e7f,2013-02-09T12:50:58+00:00
KARAF-137,fe7c69d4030ff3adf5663f7fde008afd7eadd9b8,2010-09-13T14:03:30+00:00
KARAF-5641,ad07ce64d9d09bc206f819049dd453f3550fafd7,2018-03-14T17:42:44+08:00
KARAF-5641,7fa1d274bda958e5ff24d0ab74aa6c19b534a35e,2018-03-13T21:28:32+01:00
KARAF-5642,7b5d9a1dbe30db2e7fb239f89bebf66a893075c5,2018-03-26T21:47:29+02:00
KARAF-5645,5ed296b44e02e86865f3f2052a3d06461693f953,2018-03-14T14:07:25+01:00
KARAF-5646,d4fe806bf3c33163c4e8e17cbd8b2c2aa81cd47a,2018-03-15T12:57:24+01:00
KARAF-5647,1e21d1ad1fddbe154e56c807bbfe95f19f479f5b,2018-03-01T07:16:42+04:00
KARAF-5647,436d1333a11ae214cd6d5ff29c0be7fb9ef1e29d,2018-02-28T14:49:55+01:00
KARAF-4348,516c7b20abd7613d9e5aedfc61048ade0610e178,2016-02-18T20:01:09+01:00
KARAF-3499,cc33770e5a778685c79b79a4568d49364dc1340c,2015-02-04T17:18:52+01:00
KARAF-2167,7b85aabab0d7515bb62edb88a7d34df3e0a941c0,2013-02-20T06:22:25+00:00
KARAF-585,a810d504860edb2ab58ce9fa9d3597dd3e7b56fe,2011-04-26T10:42:41+00:00
KARAF-101,a28b28e794231509c7895e64d2f86979565075b8,2010-07-02T14:29:53+00:00
KARAF-102,6f5bb8753851e73964a7481a8b38bae3ae6cb35d,2010-07-02T19:27:38+00:00
KARAF-583,9a1295a9a2c12fe3ad4d0d6e9236d950e454deae,2011-04-23T05:27:12+00:00
KARAF-3494,2579c8335858171802a31657780729bdea9cbaf3,2015-02-05T14:44:25+01:00
KARAF-100,59a7d33ecfbd02f6e22c9cfe4a9b1421922ea38e,2010-07-02T12:27:34+00:00
KARAF-3493,6951cc02f74aea13fe3902367f68bcb24109ed77,2015-02-10T15:23:08+01:00
KARAF-3493,4337a9734ba65bea2482392391b0a2efe8a9494e,2015-02-06T08:47:26+01:00
KARAF-589,3d1589995ca556ec85896af1d59158b53922c289,2011-04-27T19:57:01+00:00
KARAF-3490,f44a3452a7c44ec052b1f1ffc300bfeeffee294d,2015-02-08T08:39:30+01:00
KARAF-3490,e2e6170fc345a8c82d80e895ca63473749d397f4,2015-02-08T08:35:46+01:00
KARAF-2158,47122ff2c9b5d4b17fb96db6c272d3ce49da2def,2013-02-04T10:08:00+00:00
KARAF-4335,8570683db82d3f58836b2283228124d2e6c2abc7,2016-03-28T17:57:31+02:00
