Bug ID,Bug Fix Commit Hash,Date of Commit
IGNITE-10421,ef04782f2543ad3a744fd33b3cfe963cc1fc88c4,2019-02-01T17:09:52+03:00
IGNITE-11754,3a392609e176e8e5321dc8d18d1d955375d1bc64,2019-04-18T21:06:30+03:00
IGNITE-6963,7ae798afe6eda53e720b7164094ad7679b00e97a,2017-11-21T16:59:22+03:00
IGNITE-11748,42c01da5c94240e47558bcc7d9f0b6d7177604c8,2019-04-16T17:32:58+03:00
IGNITE-4305,1a2de51f5807a91ce0d5dff28f24ed5bf7abebbc,2016-11-29T11:53:07+03:00
IGNITE-4305,d0e0eaacce25d76199c20db2ad6ada615160fb4f,2016-11-29T11:49:24+03:00
IGNITE-4305,6fbaef45af8f40062a95058df7ec0984c99035b9,2016-11-25T16:32:52+03:00
IGNITE-4304,5b2eacfc25fcffad6f438b63e08d9187635f25d3,2016-11-25T14:09:42+03:00
IGNITE-10414,3e80ca44e4f6818eeb6f69980e5a5afb22b698e6,2019-03-11T12:01:06+03:00
IGNITE-4307,06ef846067411350081c4112ef9e9466deb6086c,2016-12-28T11:29:30+03:00
IGNITE-4306,b04460c6b3ad5891f12a23ad6dc8a08625aad031,2016-11-25T12:11:49+03:00
IGNITE-11745,e971a9fad8e640e782116d0829b832a7a8140f37,2019-04-18T09:47:28+03:00
IGNITE-10415,df9204841069e176a14e654a7636f88b5a2673cd,2019-02-14T16:12:19+03:00
IGNITE-11742,fa54df94692d5c2ea504e3fef0ab86c541561234,2019-04-15T18:40:09+07:00
IGNITE-11743,ee7f56f042a1cd62752075b7573ab9ae32c2644c,2019-04-18T18:49:30+03:00
IGNITE-956,bae1804ece3eb677c7f3e2c01c8566486af83c7d,2015-06-03T16:29:06+07:00
IGNITE-956,ccd682536ce6cde4a7e947a1ffc000b50a2c2f63,2015-06-03T16:06:19+07:00
IGNITE-958,8455c7a6ed6f7449c7ad31b1ef7b129705262e1b,2015-05-29T15:40:26+03:00
IGNITE-958,353881951fcdcc16c3dc31d808d3af6c263f74ce,2015-05-29T15:31:35+03:00
IGNITE-4311,4a4082a6ec59211585a9fb16b8e2a5a2b2cec16a,2016-11-25T16:31:24+03:00
IGNITE-6977,4343b2f9a6fe5c84d08cd7b31481836606d47a10,2018-05-21T16:26:04+03:00
IGNITE-10406,2a0f3dfafcac08459007abca25feaa874f99a9fb,2018-12-14T12:11:18+03:00
IGNITE-11738,36272470122ba0b3df2f897e8edb4666520de5be,2019-04-12T18:32:19+03:00
IGNITE-10403,b7e2b2801ff9c41aa79cb6d63cccb01871dd8ba8,2018-12-27T17:39:35+03:00
IGNITE-5649,621b0ede7c75260f820ba5fe43850da871541e98,2017-07-15T10:11:09+09:00
IGNITE-11734,d25ecb44c1ab9859204a29b443ffeb5ace7021de,2019-04-17T12:14:12+03:00
IGNITE-11732,07cba6a557e6fbb7f3cb90cbd6ee6328b00befc7,2019-05-17T15:57:16+03:00
IGNITE-11730,ec228b12a843d3d59a568262c3407764e21274e6,2019-04-18T18:25:32+03:00
IGNITE-945,4a2a08b729e8939041de658efbeb885a513d10e6,2016-07-19T12:26:56+03:00
IGNITE-944,53fe9937e72d3677e8dab67a8673d4d6905cfdba,2016-02-25T23:39:30+03:00
IGNITE-944,31eb38d72cd451f8499725a1019a837cc7a6fe0c,2016-01-27T13:01:41+03:00
IGNITE-944,0567703827b7c8415c3e840b37e81a1ce8dbfc29,2016-01-20T11:07:09+03:00
IGNITE-941,b4d19159a76559152435946d1fff421679712599,2015-06-04T18:08:35-07:00
IGNITE-941,54c72c3e7fb89a3f9e6457dd82aa83af1af4ba1c,2015-06-03T20:06:33-07:00
IGNITE-946,f0fe0769751b7957a64fc5dd56989e54f1223ab1,2015-07-31T15:49:13+03:00
IGNITE-4321,f2d8d078597ee46fef40b07a8d263be0a76d0385,2016-11-30T17:17:36+07:00
IGNITE-4321,ca28001f490df29df18d5f875d3d834715093c9f,2016-11-30T12:16:54+03:00
IGNITE-6985,5a4c6e097726be9feb994f95d42ecff45339d7f3,2017-11-23T16:54:01+03:00
IGNITE-4322,0139ed50cb1f44106c9d98033f92bf5e24dbc6a5,2016-11-28T16:14:21+03:00
IGNITE-6988,555fcebb2261e0ce3cfb1713a4322fad69505d2c,2017-11-24T13:41:23+03:00
IGNITE-5656,ad739d59d5517994cdab18a8a5dad3cad7b9dfa0,2017-07-03T15:39:56+07:00
IGNITE-4324,5f84bf498c45a9437de80806ca50419bc221f10c,2017-06-13T13:28:00+03:00
IGNITE-6987,81324739979d1a3e0dd167d66fe5bdc9ddc0548c,2017-12-06T22:23:02+07:00
IGNITE-4326,59c3ee8cbeffd7947394a64c4d78efc8b43854f7,2016-11-29T13:50:57+03:00
IGNITE-933,f361da4305db72cd1e3784721ebbbc8520382353,2017-03-14T19:03:08-07:00
IGNITE-6992,438760ed7f9d37bb72de5e5a38d46ce2450544f8,2017-11-29T13:50:13+03:00
IGNITE-3883,a4a933eb708dadb6b67f6c062db32ffeef819184,2016-09-26T17:41:57+03:00
IGNITE-2552,19566fbc0a683e5a72cf91ee0f8de987c524c01d,2017-03-10T14:50:25+03:00
IGNITE-6915,7722b97cb3d529318e7536070a4c783c54f662ca,2017-12-26T19:12:03+03:00
IGNITE-6916,99bbb53aded605e7729df59dac1ee04916cee31b,2017-11-22T10:53:15+03:00
IGNITE-2559,8aa534a6124c066801e6627f36179934653fe59f,2016-08-18T18:21:22+03:00
IGNITE-6914,fe6bbab9aae4efaae84ed9ea0dd908f36c74f9c5,2017-11-21T20:15:32+07:00
IGNITE-10465,29588c51556724940d92d6b077420f8f89baf34e,2018-12-20T12:00:38+03:00
IGNITE-6919,d2c21bced602e69010074c926fd3419dc900df2d,2017-11-28T22:27:43+07:00
IGNITE-11796,58dc751dcae1e445720b40c84bb8ec47e61de6d0,2019-04-24T19:28:21+03:00
IGNITE-9193,c9368da76f6a2c7555d355219a000ca371552b7d,2018-08-08T13:13:46+03:00
IGNITE-9197,609ca353104777550b6d0e68ea5ec8c2cffe9f26,2018-08-07T12:13:16+03:00
IGNITE-9196,bfa192ca473c992353c8bae8ba9aa5fa359378b3,2018-08-16T17:33:52+03:00
IGNITE-3892,e3827a40bcbd54664cc0688e8e6ec57e4e328172,2016-09-21T16:07:02-07:00
IGNITE-2563,a0d373ebbc001ee3e665899c956c560457d3254f,2016-06-29T17:22:31+03:00
IGNITE-2563,ff062d95094f5a08d7064b64d2ec66c0a63447bb,2016-02-19T11:40:20+09:00
IGNITE-6922,d2050237ee2b760d1c9cbc906b281790fd0976b4,2017-11-22T10:39:58+03:00
IGNITE-2564,c3aa1375171b5f3a97cd50fcd209256e46579b0d,2016-02-10T15:00:42+03:00
IGNITE-6920,fe89fc4139d210a594c8363c48237dbfd8085d60,2018-03-01T16:18:17+07:00
IGNITE-6920,9cc7cbfb54d3211cea85c74e2a283674f4c0ed4f,2018-01-19T11:35:30+07:00
IGNITE-6920,e5005d917cb8d11130b67b82d65e0b740aa81fe3,2018-01-19T10:05:03+07:00
IGNITE-6920,33258762a92214bda691b7f3fa5d93ad3aee2e21,2017-12-14T11:32:11+07:00
IGNITE-6920,c10aa0c4bfbd18ee03887c690c27defe8cdb4b3c,2017-12-12T21:39:02+07:00
IGNITE-6920,69eced65909f7ab72197e5a256c1ccde68167e7a,2017-11-17T13:28:14+07:00
IGNITE-6926,50b384bfa2a68289326fbee093f52c9b5193b7ff,2017-11-16T10:12:24+07:00
IGNITE-10457,cdba7d9a1a1d0e2f69aafaeeef3a2746bc69b072,2018-12-04T17:40:04+03:00
IGNITE-11788,c271d9742abeb9547c8d71d468a590f3d06d5689,2019-05-16T19:28:56+03:00
IGNITE-11787,d6827886a497b87a2449ee3c1b0a378501e7a9b7,2019-04-19T17:44:08+03:00
IGNITE-10451,f2c58ab0f68b5e5f0b368401601c971c34242fba,2019-01-27T18:46:40+03:00
IGNITE-2575,b7475f09b1727e5cc93681ee229b60ad8e188732,2016-02-10T12:38:43+03:00
IGNITE-5605,f9f13cf083b481f004531710ec3835afdf5b7cef,2017-07-05T12:59:43+03:00
IGNITE-10446,d7af985383d9e82608fd77904415960492ed6290,2018-12-13T12:26:41+03:00
IGNITE-5604,69357c5d8be431aa51fc3add9e345807fe984fee,2017-07-05T19:24:47+03:00
IGNITE-10448,525680c748e9479b02cecbdca1e2ac5d582105ad,2018-12-24T18:42:18+03:00
IGNITE-5606,641dd6707f1a20601ac9c00d824bfff2aa54b994,2017-09-26T20:00:52+03:00
IGNITE-11775,3595151beaa2c6bffcc5a5a91e25a8a35504ad49,2019-04-25T16:06:11+03:00
IGNITE-11776,5e1f2b9475272dd29eb07cbbbe83e301b3c10c30,2019-04-25T15:55:02+03:00
IGNITE-11773,6403717c505d50da1eafd57386ff440cd8a834df,2019-04-18T15:36:22+03:00
IGNITE-10444,1396626ca0e8845108aa55caa3dc60fba3a2b998,2019-02-07T16:13:35+03:00
IGNITE-10444,97500ee9eeeef37b8806bbfcba7510201a859ede,2019-02-07T16:12:07+03:00
IGNITE-10444,ba48c3f1523db543447203c3e0f884e707ba66f7,2019-02-07T14:54:53+03:00
IGNITE-11772,ad08be5eb8fdb2969501ffb64edb45a6d4724ab6,2019-04-18T14:54:59+03:00
IGNITE-5613,c08849cdb362f1c699afb5d04383fa3200193539,2017-07-03T17:06:38+03:00
IGNITE-5613,7d42dea8e3e50707c34e8e8d211cd54da1505210,2017-07-03T17:05:48+03:00
IGNITE-5613,7db925c1c445260ffe45a8ede54d24d99db0fddd,2017-07-03T12:14:59+03:00
IGNITE-6949,34955be37cc2d9f889d182890f2a85d147877ead,2017-11-23T17:25:51+03:00
IGNITE-11766,0fad36de2c245f383f3a2900daa2895217ba88a7,2019-04-18T17:25:31+03:00
IGNITE-11767,478277e5e3fe1a535ea905f8beab42926453825a,2019-04-24T12:50:13+03:00
