jackrabbit,'1.5.5'||'jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/observation/Subscription.java'||'JCR-2542'||'98e9778e7aba05bbaa0df0c4702b29da2e43b147',0,1,1,(1) Supportive code changes for cross-file bug fixes
jackrabbit,'1.3.1'||'jackrabbit-core/src/main/java/org/apache/jackrabbit/core/SearchManager.java'||'JCR-905'||'a5eb681b22ca388e0deaab6fd0eb649411d04d11',1,1,2,
jackrabbit,'1.5.3'||'jackrabbit-spi-commons/src/main/java/org/apache/jackrabbit/spi/commons/query/qom/DefaultTraversingQOMTreeVisitor.java'||'JCR-2379'||'b05ac09608ec9fd514ba0b2fc8e0cfb6df87ac1a',1,1,2,
jackrabbit,'2.0.0'||'jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/jcr/JCRWebdavServerServlet.java'||'JCR-2565'||'b262a733c6886b53e542fe0e586db5968ac49356',1,1,2,
jackrabbit,'2.4.1'||'jackrabbit-core/src/main/java/org/apache/jackrabbit/core/ItemManager.java'||'JCR-3382'||'b805875be914e5cdb5d53e19f37961cf4c35c96e',1,1,2,
jackrabbit,'jackrabbit-2.6.8'||'jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/JackrabbitQueryParser.java'||'JCR-4110'||'b98efb1d03a77d962ef888dd6d6a4359ed1c5513',1,1,2,
jackrabbit,'jackrabbit-2.6.6'||'jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/JackrabbitQueryParser.java'||'JCR-4110'||'b98efb1d03a77d962ef888dd6d6a4359ed1c5513',1,1,2,
jackrabbit,'jackrabbit-2.13.3'||'jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/security/report/AclPrincipalReport.java'||'JCR-4458'||'c414ba23f3df4188c0a3ad622c9784ee89a53f1f',1,1,2,
jackrabbit,'2.12.3'||'jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/security/report/SearchablePropertyReport.java'||'JCR-4458'||'c414ba23f3df4188c0a3ad622c9784ee89a53f1f',1,1,2,
jackrabbit,'2.6.4'||'jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/security/report/AclPrincipalReport.java'||'JCR-4458'||'c414ba23f3df4188c0a3ad622c9784ee89a53f1f',1,1,2,
jackrabbit,'2.3.4'||'jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/version/report/CompareBaselineReport.java'||'JCR-4458'||'c414ba23f3df4188c0a3ad622c9784ee89a53f1f',1,1,2,
jackrabbit,'jackrabbit-2.18.0'||'jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/version/report/ExpandPropertyReport.java'||'JCR-4458'||'c414ba23f3df4188c0a3ad622c9784ee89a53f1f',1,1,2,
jackrabbit,'2.6.4'||'jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/security/report/SearchablePropertyReport.java'||'JCR-4458'||'c414ba23f3df4188c0a3ad622c9784ee89a53f1f',1,1,2,
jackrabbit,'2.2.2'||'jackrabbit-jcr2spi/src/main/java/org/apache/jackrabbit/jcr2spi/operation/SetPropertyValue.java'||'JCR-2880'||'c68ab6163ea3395b8d235b27923cc44a6c0547b7',1,1,2,
jackrabbit,'2.0-alpha9'||'jackrabbit-core/src/main/java/org/apache/jackrabbit/core/query/lucene/join/EquiJoin.java'||'JCR-2718'||'d3688587191be6e47b9d55941af07936b9ee4de0',1,1,2,
jackrabbit,'2.0-beta3'||'jackrabbit-jcr-server/src/main/java/org/apache/jackrabbit/webdav/jcr/DefaultItemCollection.java'||'JCR-2013'||'ee2ff878aa1c60037772010e6c4ef5c7f25ccc6d',1,1,2,
jackrabbit,'jackrabbit-core-1.4.1'||'jackrabbit-webdav/src/main/java/org/apache/jackrabbit/webdav/header/OverwriteHeader.java'||'JCR-1439'||'f0cdc4af34f1515f96e98bfa297b15dfc2b14d58',1,1,2,
