pdfbox,'1.8.8'||'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java'||'PDFBOX-2719'||'81ef7bae0b4a01f984db60cdfae2bcc73c41227f',1,1,2,
pdfbox,'1.6.0'||'fontbox/src/main/java/org/apache/fontbox/ttf/NamingTable.java'||'PDFBOX-1689'||'95525fef6e70d40f47bd8d20fb3b33a8e4ecd9e0',1,1,2,
pdfbox,'2.0.10'||'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java'||'PDFBOX-4437'||'99adf8408dcc71070167e1c5e6736263c894f089',1,1,2,
pdfbox,'2.0.5'||'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/SampledImageReader.java'||'PDFBOX-3791'||'9f6c28c411378de66225d27824ac0e686f55a583',1,1,2,
pdfbox,'2.0.13'||'pdfbox/src/main/java/org/apache/pdfbox/multipdf/PDFMergerUtility.java'||'PDFBOX-4417'||'9fa55a5b27df109b1d865444457249ece5e0a82a',1,1,2,
pdfbox,'1.8.3'||'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/shading/RadialShadingContext.java'||'PDFBOX-1877'||'a973ca385b24595bd13e556a8d2a0d532048fc24',1,1,2,
pdfbox,'2.0.9'||'fontbox/src/main/java/org/apache/fontbox/ttf/HorizontalMetricsTable.java'||'PDFBOX-4622'||'b04d952449db318a1c80bc34c25660438d45a7d3',1,1,2,
pdfbox,'1.8.8'||'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java'||'PDFBOX-2641'||'b936ffc416ca19519c6df72fceb3b7f7446f5ca9',1,1,2,
pdfbox,'1.3.1'||'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDSignature.java'||'PDFBOX-1558'||'c41edf9e420f9ce5d816ccac844012214fa87f50',1,1,2,
pdfbox,'1.8.14'||'pdfbox/src/main/java/org/apache/pdfbox/rendering/PageDrawer.java'||'PDFBOX-4245'||'c98daf9cc58c415a888535ae7d837267aa7bc133',1,1,2,
pdfbox,'1.8.0'||'pdfbox/src/main/java/org/apache/pdfbox/util/operator/SetTextFont.java'||'PDFBOX-2169'||'d50c926734f6ec6b563ab54a28217564c4b96bf5',1,1,2,
pdfbox,'2.0.10'||'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDCIDFontType0.java'||'PDFBOX-4595'||'e269e05ed9889e8fbd457009ad276a2f3694afc6',0,1,1,(2)Removal of unused import statements or whitespace
pdfbox,'1.8.8'||'preflight/src/main/java/org/apache/pdfbox/preflight/annotation/LinkAnnotationValidator.java'||'PDFBOX-2652'||'e32a55c4c93c311ec30cd305ca6529213eafb130',1,1,2,
pdfbox,'1.8.7'||'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDSimpleFont.java'||'PDFBOX-2399'||'f0a01d2ede4db2252e6677c1a021be3a407dd8be',1,1,2,
