Proportion_ColdStart,0/6984
Proportion_ColdStart+,0/6984
Proportion_Increment,0/6984
Proportion_Increment+,0/6984
Proportion_MovingWindow,0/6984
Proportion_MovingWindow+,0/6984
SZZ_B,13/6984
SZZ_B+,13/6984
SZZ_RA,0/6984
SZZ_RA+,0/6984
SZZ_U,0/6984
SZZ_U+,0/6984
Simple,0/6984
