Proportion_ColdStart,0/591
Proportion_ColdStart+,0/591
Proportion_Increment,0/591
Proportion_Increment+,0/591
Proportion_MovingWindow,0/591
Proportion_MovingWindow+,0/591
SZZ_B,0/591
SZZ_B+,0/591
SZZ_RA,0/591
SZZ_RA+,0/591
SZZ_U,20/591
SZZ_U+,20/591
Simple,0/591
