Simple,0/187
Proportion_ColdStart,0/187
Proportion_Increment,0/187
Proportion_MovingWindow,0/187
SZZ_U,0/187
SZZ_B,0/187
SZZ_RA,0/187
Proportion_ColdStart+,0/187
Proportion_Increment+,0/187
Proportion_MovingWindow+,0/187
SZZ_U+,0/187
SZZ_B+,0/187
SZZ_RA+,0/187
