Bug ID,Bug Fix Commit Hash,Date of Commit
JCR-44,e822bbfe021fb4237b4655b9ab21e70621777f43,2005-02-11T12:55:53+00:00
JCR-45,57fa9847d0344900499ff6172ec34b7b82ac4aa7,2005-03-13T18:09:04+00:00
JCR-45,0250028b330ed682c3962aa71713c76f973e647e,2005-03-04T17:40:12+00:00
JCR-45,4869724aa00d6f1b8199cc6dfcb8488104a9e0e5,2005-03-03T12:54:18+00:00
JCR-4068,eed5faac9da2e5270bbf9d75a036973194928b3a,2016-11-28T13:55:52+00:00
JCR-46,6f226300682d7b1b3a068677dd9b5c57b4664b08,2006-03-16T18:43:09+00:00
JCR-46,72326cac43501445873447def2754f92a0784b10,2005-11-10T09:57:15+00:00
JCR-46,9a1c5b9f7e17df0e9cb22242b87ecbf4abe42d5e,2005-11-09T16:51:24+00:00
JCR-46,dfac55c862f49347375cecb4ca19d6d5d09e6b2b,2005-07-30T10:42:36+00:00
JCR-46,5aaa3af87e631c4e0aaaaa8f2745b9f48ae6e47c,2005-02-13T08:27:32+00:00
JCR-47,dcaaff96b5eb9953788ea1d0919c3adb652b1ff0,2005-02-22T14:00:36+00:00
JCR-40,9ec9d3d0548513ebb7f7108f7ec6d2851e3c6e5b,2005-03-16T21:39:22+00:00
JCR-41,8037888407b5c57316a876a6daae53f93e95204a,2005-02-11T14:54:40+00:00
JCR-42,f18c55c86005ca412ee051541f03dd903c199398,2005-02-10T18:08:27+00:00
JCR-4060,5e606801c77c2add2ee1b53e6a1d6c36061564ed,2016-12-13T14:15:46+00:00
JCR-59,8dbb8badd4741885412463d49191890facf22587,2005-04-06T10:54:15+00:00
JCR-1803,48a02a755e5576f28f0a77c8c37ff5b8af7a20b7,2008-10-13T16:36:41+00:00
JCR-4079,398e7dd9a404cd9ebc94357dfcad3e8d18c7493d,2016-12-11T15:24:07+00:00
JCR-57,0cbf4a4003bdb145c4b39fc5bc337d7cd3451f2e,2005-03-09T12:54:50+00:00
JCR-1800,2bf6f1d78b57068f7caa57b7d106bf2c32a34333,2008-10-14T07:40:50+00:00
JCR-51,1913470d3aa9a4ffd0d11173855f0e4c4909f885,2005-02-24T22:08:45+00:00
JCR-4072,100f8346268c1dfa631e0bcbda72be0942812fff,2016-12-02T04:19:33+00:00
JCR-3198,8d9d39bb39d381961a69f820497ab06c8d932b4b,2012-01-04T18:00:17+00:00
JCR-67,d718f930377b003143734ba767455a2519f7d448,2006-11-13T15:39:27+00:00
JCR-67,053727fcf6beaf90094af71c92ee5f3594f7cded,2005-03-16T10:22:17+00:00
JCR-68,6f2ef6f2c6fe7ea0cc05ad26427e37f28be2c7d9,2005-03-17T09:41:15+00:00
JCR-4047,e0021c15116a2d605495d9c8ebb54678d681a482,2016-10-24T12:11:56+00:00
JCR-69,22dff4df0aed2c7ac289b08857b25ff6eafc5a65,2005-03-30T15:40:52+00:00
JCR-69,968b5838ee9f650fcd1c420939c4ba9809a44012,2005-03-16T13:30:49+00:00
JCR-62,41f7bbcefb8e320dd24bb19a0ec65d891fee4101,2005-03-18T16:55:03+00:00
JCR-63,ec9a8334b6c30a114cc2af8b117aef0092ca5827,2005-03-18T10:21:34+00:00
JCR-61,6d58cddd4daa1672929a85265a7b7a30f1f411a9,2005-06-14T13:01:16+00:00
JCR-4041,54b1866545de49da02b8906a1d2df3535e9b5df4,2016-10-10T14:05:08+00:00
JCR-4042,26ca32ee7e24f36c2a8d90ea5881bd4ebcde6ad3,2016-11-08T12:58:50+00:00
JCR-3195,063d8aab59149d70f9f77b169c24c397022e1971,2011-12-28T13:17:57+00:00
JCR-3194,509d902c6a8c8a4f672ce16bd24e05f978bfdf10,2012-01-03T16:55:19+00:00
JCR-3192,032f9ab789a9a1feeaa5860224b153e0abe18589,2012-03-30T15:39:33+00:00
JCR-79,84345dbf2d3422b6cf33c4c0ae9ce97adad2e80a,2005-03-22T13:39:48+00:00
JCR-70,874ef60b8e5bde1dd36e2a32f6c4b7dde20c9fac,2005-03-17T16:08:52+00:00
JCR-4291,db456ab8184833ee8b8a4215da14d2003ea7956e,2018-04-30T08:49:38+00:00
JCR-71,f8957a704cd301c5707292108df2b1920568efde,2005-03-17T08:47:16+00:00
JCR-72,ffcd6cde30cc115094294b98181a6834153d759f,2005-03-18T14:00:26+00:00
JCR-72,efe633ca5d47974d44069fed3c6dc30ceb583755,2005-03-18T13:52:31+00:00
JCR-4052,c52ea0aa13b78e4f2585be12e276ec5510c4ec9e,2016-11-06T21:23:22+00:00
JCR-230,20a34622fe385ea1e23566c95e37323d76383d24,2005-11-15T09:56:14+00:00
JCR-233,3dc7c0f044dbb988314e226f149085f437c5d39e,2005-10-11T12:37:32+00:00
JCR-234,6808f66d8f233882cd5c9b5a2efd6bafcfd4cd8e,2005-10-03T09:55:40+00:00
JCR-3176,d7b1c08b90f7883ae104db6e504e79406f82def9,2011-12-12T09:42:01+00:00
JCR-231,d8cf89ac0a8389c9f8294d3c41a26c0eec7da909,2005-10-02T06:55:01+00:00
JCR-3175,aa1462d1a2e96e85707f5fe04bdffbb4eb345182,2011-12-12T15:25:17+00:00
JCR-232,6808f66d8f233882cd5c9b5a2efd6bafcfd4cd8e,2005-10-03T09:55:40+00:00
JCR-4022,f8f0a5f8243bc694813e540cf23b74ecf4d6ad29,2016-09-15T08:09:43+00:00
JCR-89,b3356f9caf10cca51fe5f9d1b503198894d5d256,2005-03-30T14:23:01+00:00
JCR-84,35be395ac924e23bdb0ffda5a60f4cb17ceb4284,2005-03-31T15:41:11+00:00
JCR-4027,42bab22b6655b0aa8a535ffccf1d58ab80227d87,2016-10-06T11:24:53+00:00
JCR-86,2706c2e4d941ce8804f11a15036e1b94b9613b32,2005-03-29T14:22:33+00:00
JCR-80,3ddc6cc1f21e2a216974ab819d432f89b458c221,2005-03-24T10:34:19+00:00
JCR-81,00ec73d793fea7af7d46b4280c3a3117114169fb,2005-03-29T09:34:12+00:00
JCR-82,49556b6b1859e505e193f3836e690534a64ced7c,2005-03-29T09:38:00+00:00
JCR-83,4fadb8c36716251c62b0fbc08e9bc3cff1ab0127,2005-03-29T14:15:01+00:00
JCR-83,d832a455f245da818c591fb1e1b89a23693cfb48,2005-03-29T13:25:57+00:00
JCR-3174,139af9466699053d760c44ec2084e60682af7e97,2011-12-12T16:00:19+00:00
JCR-468,a1d4c72748f2cb09b4e65c5aefa190799a0011b0,2006-08-07T10:34:13+00:00
JCR-226,c8671d6c81111533a9b21713b9238648bc160f21,2005-11-14T14:13:39+00:00
JCR-2084,33c673c455569ba8c25805b5f600ca32298dbbb3,2009-04-28T10:14:52+00:00
JCR-469,8ea7a05f49eaee99739fa3e1126a4d52b44a15ab,2006-06-23T08:14:31+00:00
JCR-469,a300e3f73d806107f5ca61c57e358e696cd6277a,2006-06-23T07:42:51+00:00
JCR-2083,2861291365c288fb97019916e055857eb0e4d0cc,2009-04-28T10:30:17+00:00
JCR-2082,13020404c00e47c21fd5317e3328609ee87d26f1,2009-07-15T07:18:24+00:00
JCR-2081,412194449ad1137652b2d134c034d41b5be5adf1,2009-04-24T08:11:44+00:00
JCR-2080,a5997d7259e7f5626bd6299f78bccd3a4b5b4249,2009-04-22T09:05:22+00:00
JCR-228,0ae482b92123b0a12f263b7298a9c7ef0792bf1f,2005-09-29T23:46:16+00:00
JCR-461,cfb032641f3b4949b55aeea2c2e76ffe0cee5d88,2006-06-15T23:16:56+00:00
JCR-3189,369b3d6496d02e44c770d355fd20e7ca7f718db8,2012-01-18T11:01:45+00:00
JCR-2097,a45b5bf370eee9ef6575e143dbe3a18e5935bfcd,2009-05-08T10:07:08+00:00
JCR-2097,d02ffb0aa7b4a3e0b1ccd14b78ea775ab2e8303e,2009-05-08T09:20:35+00:00
JCR-2097,9818fc983a284222c8da4d6ce378d2a83f400df9,2009-05-05T12:57:01+00:00
JCR-2097,bd45b83d80428f0822fba16023051e2374e5eb6f,2009-05-04T08:27:33+00:00
