Proportion_ColdStart,0/10614
Proportion_ColdStart+,0/10614
Proportion_Increment,0/10614
Proportion_Increment+,0/10614
Proportion_MovingWindow,0/10614
Proportion_MovingWindow+,0/10614
SZZ_B,0/10614
SZZ_B+,0/10614
SZZ_RA,39/10614
SZZ_RA+,39/10614
SZZ_U,236/10614
SZZ_U+,236/10614
Simple,0/10614
LLM4SZZ,1/10614
