Proportion_ColdStart,0/8099
Proportion_ColdStart+,0/8099
Proportion_Increment,0/8099
Proportion_Increment+,0/8099
Proportion_MovingWindow,0/8099
Proportion_MovingWindow+,0/8099
SZZ_B,0/8099
SZZ_B+,0/8099
SZZ_RA,5/8099
SZZ_RA+,5/8099
SZZ_U,354/8099
SZZ_U+,354/8099
Simple,0/8099
LLM4SZZ,1/8099
