Proportion_ColdStart,0/10614
Proportion_ColdStart+,0/10614
Proportion_Increment,0/10614
Proportion_Increment+,0/10614
Proportion_MovingWindow,0/10614
Proportion_MovingWindow+,0/10614
SZZ_B,0/10614
SZZ_B+,0/10614
SZZ_RA,39/10614
SZZ_RA+,39/10614
SZZ_U,266/10614
SZZ_U+,266/10614
Simple,0/10614
