Simple,0/75
Proportion_ColdStart,0/75
Proportion_Increment,0/75
Proportion_MovingWindow,0/75
SZZ_U,0/75
SZZ_B,0/75
SZZ_RA,0/75
Proportion_ColdStart+,0/75
Proportion_Increment+,0/75
Proportion_MovingWindow+,0/75
SZZ_U+,0/75
SZZ_B+,0/75
SZZ_RA+,0/75
