Proportion_ColdStart,0/3094
Proportion_ColdStart+,0/3094
Proportion_Increment,0/3094
Proportion_Increment+,0/3094
Proportion_MovingWindow,0/3094
Proportion_MovingWindow+,0/3094
SZZ_B,0/3094
SZZ_B+,0/3094
SZZ_RA,0/3094
SZZ_RA+,0/3094
SZZ_U,24/3094
SZZ_U+,24/3094
Simple,0/3094
