Simple,0/34
Proportion_ColdStart,0/34
Proportion_Increment,0/34
Proportion_MovingWindow,0/34
SZZ_U,0/34
SZZ_B,0/34
SZZ_RA,0/34
Proportion_ColdStart+,0/34
Proportion_Increment+,0/34
Proportion_MovingWindow+,0/34
SZZ_U+,0/34
SZZ_B+,0/34
SZZ_RA+,0/34
