Simple,0/16
Proportion_ColdStart,0/16
Proportion_Increment,0/16
Proportion_MovingWindow,0/16
SZZ_U,0/16
SZZ_B,0/16
SZZ_RA,0/16
Proportion_ColdStart+,0/16
Proportion_Increment+,0/16
Proportion_MovingWindow+,0/16
SZZ_U+,0/16
SZZ_B+,0/16
SZZ_RA+,0/16
